Plant ID	Condition	Species	Genotype	Variety	GrowthCondition	Treatment	Sequence	Day	Time	Day (Int)	Weight A (g)	Weight B (g)	Water (weight-diff)	fluo.side	fluo.top	vis.side	vis.top	nir.side	nir.top
1107BA1131	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 6	Mon Mar 07 09:41:24 CET 2011	6	14095	14197	102	2	1	2	1	2	1
1107BA1350	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 7	Tue Mar 08 07:15:18 CET 2011	7	14125	14194	69	69	0	0	0	0	
1107BA1390	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 7	Tue Mar 08 07:15:38 CET 2011	7	14154	14197	43	43	0	0	0	0	
1107BA1382	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 7	Tue Mar 08 07:15:59 CET 2011	7	14115	14198	83	83	0	0	0	0	
1107BA1365	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 7	Tue Mar 08 07:16:19 CET 2011	7	14109	14198	89	89	0	0	0	0	
1107BA1386	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 7	Tue Mar 08 07:16:39 CET 2011	7	14119	14196	77	77	0	0	0	0	
1107BA1360	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 7	Tue Mar 08 07:16:59 CET 2011	7	14114	14198	84	84	0	0	0	0	
1107BA1359	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 7	Tue Mar 08 07:17:19 CET 2011	7	14107	14199	92	92	0	0	0	0	
1107BA1325	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 7	Tue Mar 08 07:17:39 CET 2011	7	14118	14198	80	80	0	0	0	0	
1107BA1335	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 7	Tue Mar 08 07:17:59 CET 2011	7	14115	14196	81	81	0	0	0	0	
1107BA1354	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 7	Tue Mar 08 07:18:19 CET 2011	7	14119	14198	79	79	0	0	0	0	
1107BA1191	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 7	Tue Mar 08 07:18:39 CET 2011	7	14106	14198	92	92	0	0	0	0	
1107BA1010	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 7	Tue Mar 08 07:22:22 CET 2011	7	14099	14198	99	99	0	0	0	0	
1107BA1009	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 7	Tue Mar 08 07:22:42 CET 2011	7	14123	14195	72	72	0	0	0	0	
1107BA1248	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 7	Tue Mar 08 07:23:02 CET 2011	7	14114	14199	85	85	0	0	0	0	
1107BA1026	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 7	Tue Mar 08 07:23:22 CET 2011	7	14114	14198	84	84	0	0	0	0	
1107BA1344	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 7	Tue Mar 08 07:23:42 CET 2011	7	14112	14198	86	86	0	0	0	0	
1107BA1008	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 7	Tue Mar 08 07:24:02 CET 2011	7	14119	14196	77	77	0	0	0	0	
1107BA1040	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 7	Tue Mar 08 07:24:22 CET 2011	7	14103	14198	95	95	0	0	0	0	
1107BA1331	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 7	Tue Mar 08 07:24:42 CET 2011	7	14114	14196	82	82	0	0	0	0	
1107BA1234	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 7	Tue Mar 08 07:25:02 CET 2011	7	14105	14195	90	90	0	0	0	0	
1107BA1039	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 7	Tue Mar 08 07:25:18 CET 2011	7	14115	14199	84	84	0	0	0	0	
1107BA1310	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 7	Tue Mar 08 07:25:37 CET 2011	7	14112	14198	86	86	0	0	0	0	
1107BA1147	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 7	Tue Mar 08 07:29:52 CET 2011	7	14109	14198	89	89	0	0	0	0	
1107BA1148	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 7	Tue Mar 08 07:30:12 CET 2011	7	14106	14199	93	93	0	0	0	0	
1107BA1146	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 7	Tue Mar 08 07:30:32 CET 2011	7	14119	14197	78	78	0	0	0	0	
1107BA1161	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 7	Tue Mar 08 07:30:52 CET 2011	7	14110	14197	87	87	0	0	0	0	
1107BA1153	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 7	Tue Mar 08 07:31:12 CET 2011	7	14114	14198	84	84	0	0	0	0	
1107BA1151	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 7	Tue Mar 08 07:31:32 CET 2011	7	14120	14199	79	79	0	0	0	0	
1107BA1196	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 7	Tue Mar 08 07:31:52 CET 2011	7	14120	14197	77	77	0	0	0	0	
1107BA1119	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 7	Tue Mar 08 07:32:12 CET 2011	7	14125	14196	71	71	0	0	0	0	
1107BA1093	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 7	Tue Mar 08 07:32:32 CET 2011	7	14119	14197	78	78	0	0	0	0	
1107BA1125	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 7	Tue Mar 08 07:32:52 CET 2011	7	14120	14199	79	79	0	0	0	0	
1107BA1131	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 7	Tue Mar 08 07:33:12 CET 2011	7	14102	14198	96	96	0	0	0	0	
1107BA1350	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 07:49:42 CET 2011	8	14111	14196	104	2	1	2	1	2	1
1107BA1390	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 07:50:23 CET 2011	8	14146	14197	63	2	1	2	1	2	1
1107BA1382	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 07:51:04 CET 2011	8	14104	14198	112	2	1	2	1	2	1
1107BA1365	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 07:52:18 CET 2011	8	14094	14199	126	2	1	2	1	2	1
1107BA1386	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 07:53:31 CET 2011	8	14100	14198	118	2	1	2	1	2	1
1107BA1360	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 07:54:44 CET 2011	8	14095	14199	125	2	1	2	1	2	1
1107BA1359	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 07:55:58 CET 2011	8	14089	14200	132	2	1	2	1	2	1
1107BA1325	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 07:57:11 CET 2011	8	14098	14199	121	2	1	2	1	2	1
1107BA1335	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 07:58:24 CET 2011	8	14099	14198	119	2	1	2	1	2	1
1107BA1354	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 07:59:37 CET 2011	8	14106	14196	111	2	1	2	1	2	1
1107BA1191	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 08:00:50 CET 2011	8	14094	14197	127	2	1	2	1	2	1
1107BA1010	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 08:02:04 CET 2011	8	14086	14197	134	2	1	2	1	2	1
1107BA1009	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 08:03:17 CET 2011	8	14102	14198	115	2	1	2	1	2	1
1107BA1248	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 08:04:30 CET 2011	8	14101	14197	118	2	1	2	1	2	1
1107BA1026	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 08:05:43 CET 2011	8	14101	14197	116	2	1	2	1	2	1
1107BA1344	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 08:06:56 CET 2011	8	14100	14197	117	2	1	2	1	2	1
1107BA1008	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 08:08:10 CET 2011	8	14106	14197	111	2	1	2	1	2	1
1107BA1040	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 08:09:23 CET 2011	8	14086	14197	133	2	1	2	1	2	1
1107BA1331	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 08:10:36 CET 2011	8	14095	14197	123	2	1	2	1	2	1
1107BA1234	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 08:11:51 CET 2011	8	14081	14199	141	2	1	2	1	2	1
1107BA1039	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 08:13:04 CET 2011	8	14098	14198	118	2	1	2	1	2	1
1107BA1310	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 08:14:18 CET 2011	8	14098	14198	120	2	1	2	1	2	1
1107BA1147	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 08:15:31 CET 2011	8	14096	14199	123	2	1	2	1	2	1
1107BA1148	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 08:16:44 CET 2011	8	14090	14200	128	2	1	2	1	2	1
1107BA1146	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 08:17:57 CET 2011	8	14102	14198	114	2	1	2	1	2	1
1107BA1161	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 08:19:11 CET 2011	8	14091	14200	129	2	1	2	1	2	1
1107BA1153	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 08:20:24 CET 2011	8	14095	14199	121	2	1	2	1	2	1
1107BA1151	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 08:21:38 CET 2011	8	14106	14198	111	2	1	2	1	2	1
1107BA1196	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 08:22:51 CET 2011	8	14104	14196	113	2	1	2	1	2	1
1107BA1119	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 08:24:04 CET 2011	8	14109	14198	105	2	1	2	1	2	1
1107BA1093	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 08:25:18 CET 2011	8	14104	14199	112	2	1	2	1	2	1
1107BA1125	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 08:26:31 CET 2011	8	14104	14197	111	2	1	2	1	2	1
1107BA1131	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 08:27:44 CET 2011	8	14083	14198	135	2	1	2	1	2	1
1107BA1350	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 11:00:17 CET 2011	8	14177	14196	19		0	0	0	0	
1107BA1390	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 11:00:37 CET 2011	8	14184	14196	12		0	0	0	0	
1107BA1382	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 11:00:57 CET 2011	8	14179	14197	18		0	0	0	0	
1107BA1365	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 11:01:17 CET 2011	8	14176	14197	21		0	0	0	0	
1107BA1386	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 11:01:37 CET 2011	8	14176	14196	20		0	0	0	0	
1107BA1360	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 11:01:57 CET 2011	8	14176	14197	21		0	0	0	0	
1107BA1359	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 11:02:17 CET 2011	8	14176	14197	21		0	0	0	0	
1107BA1325	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 11:02:37 CET 2011	8	14176	14196	20		0	0	0	0	
1107BA1335	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 11:02:57 CET 2011	8	14177	14197	20		0	0	0	0	
1107BA1354	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 11:03:17 CET 2011	8	14176	14197	21		0	0	0	0	
1107BA1191	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 11:03:38 CET 2011	8	14173	14197	24		0	0	0	0	
1107BA1010	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 11:07:13 CET 2011	8	14174	14197	23		0	0	0	0	
1107BA1009	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 11:07:33 CET 2011	8	14177	14196	19		0	0	0	0	
1107BA1248	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 11:07:53 CET 2011	8	14176	14198	22		0	0	0	0	
1107BA1026	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 11:08:13 CET 2011	8	14178	14198	20		0	0	0	0	
1107BA1344	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 11:08:33 CET 2011	8	14177	14197	20		0	0	0	0	
1107BA1008	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 11:08:53 CET 2011	8	14177	14197	20		0	0	0	0	
1107BA1040	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 11:09:13 CET 2011	8	14175	14197	22		0	0	0	0	
1107BA1331	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 11:09:33 CET 2011	8	14176	14197	21		0	0	0	0	
1107BA1234	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 11:09:53 CET 2011	8	14174	14197	23		0	0	0	0	
1107BA1039	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 11:10:14 CET 2011	8	14179	14197	18		0	0	0	0	
1107BA1310	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 11:10:34 CET 2011	8	14177	14197	20		0	0	0	0	
1107BA1147	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 11:13:58 CET 2011	8	14177	14197	20		0	0	0	0	
1107BA1148	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 11:14:19 CET 2011	8	14179	14197	18		0	0	0	0	
1107BA1146	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 11:14:39 CET 2011	8	14178	14196	18		0	0	0	0	
1107BA1161	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 11:14:59 CET 2011	8	14178	14198	20		0	0	0	0	
1107BA1153	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 11:15:19 CET 2011	8	14179	14196	17		0	0	0	0	
1107BA1151	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 11:15:39 CET 2011	8	14179	14198	19		0	0	0	0	
1107BA1196	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 11:15:59 CET 2011	8	14176	14197	21		0	0	0	0	
1107BA1119	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 11:16:19 CET 2011	8	14180	14196	16		0	0	0	0	
1107BA1093	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 11:16:39 CET 2011	8	14180	14197	17		0	0	0	0	
1107BA1125	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 11:16:59 CET 2011	8	14179	14197	18		0	0	0	0	
1107BA1131	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 8	Wed Mar 09 11:17:19 CET 2011	8	14177	14197	20		0	0	0	0	
1107BA1350	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 9	Thu Mar 10 07:15:21 CET 2011	9	14129	14224	95	95	0	0	0	0	
1107BA1390	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 9	Thu Mar 10 07:15:41 CET 2011	9	14152	14246	94	94	0	0	0	0	
1107BA1382	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 9	Thu Mar 10 07:16:01 CET 2011	9	14119	14214	95	95	0	0	0	0	
1107BA1365	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 9	Thu Mar 10 07:16:21 CET 2011	9	14111	14206	95	95	0	0	0	0	
1107BA1386	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 9	Thu Mar 10 07:16:41 CET 2011	9	14113	14209	96	96	0	0	0	0	
1107BA1360	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 9	Thu Mar 10 07:17:01 CET 2011	9	14110	14207	97	97	0	0	0	0	
1107BA1359	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 9	Thu Mar 10 07:17:21 CET 2011	9	14109	14202	93	93	0	0	0	0	
1107BA1325	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 9	Thu Mar 10 07:17:41 CET 2011	9	14114	14209	95	95	0	0	0	0	
1107BA1335	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 9	Thu Mar 10 07:18:01 CET 2011	9	14116	14212	96	96	0	0	0	0	
1107BA1354	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 9	Thu Mar 10 07:18:21 CET 2011	9	14119	14214	95	95	0	0	0	0	
1107BA1191	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 9	Thu Mar 10 07:18:41 CET 2011	9	14108	14205	97	97	0	0	0	0	
1107BA1010	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 9	Thu Mar 10 07:22:34 CET 2011	9	14104	14197	93	93	0	0	0	0	
1107BA1009	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 9	Thu Mar 10 07:22:54 CET 2011	9	14117	14212	95	95	0	0	0	0	
1107BA1248	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 9	Thu Mar 10 07:23:14 CET 2011	9	14114	14209	95	95	0	0	0	0	
1107BA1026	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 9	Thu Mar 10 07:23:34 CET 2011	9	14119	14213	94	94	0	0	0	0	
1107BA1344	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 9	Thu Mar 10 07:23:54 CET 2011	9	14117	14212	95	95	0	0	0	0	
1107BA1008	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 9	Thu Mar 10 07:24:14 CET 2011	9	14119	14214	95	95	0	0	0	0	
1107BA1040	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 9	Thu Mar 10 07:24:34 CET 2011	9	14103	14197	94	94	0	0	0	0	
1107BA1331	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 9	Thu Mar 10 07:24:54 CET 2011	9	14111	14206	95	95	0	0	0	0	
1107BA1234	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 9	Thu Mar 10 07:25:14 CET 2011	9	14100	14194	94	94	0	0	0	0	
1107BA1039	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 9	Thu Mar 10 07:25:34 CET 2011	9	14112	14208	96	96	0	0	0	0	
1107BA1310	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 9	Thu Mar 10 07:25:54 CET 2011	9	14110	14206	96	96	0	0	0	0	
1107BA1147	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 9	Thu Mar 10 07:29:48 CET 2011	9	14112	14204	92	92	0	0	0	0	
1107BA1148	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 9	Thu Mar 10 07:30:08 CET 2011	9	14107	14202	95	95	0	0	0	0	
1107BA1146	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 9	Thu Mar 10 07:30:28 CET 2011	9	14115	14209	94	94	0	0	0	0	
1107BA1161	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 9	Thu Mar 10 07:30:48 CET 2011	9	14108	14203	95	95	0	0	0	0	
1107BA1153	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 9	Thu Mar 10 07:31:08 CET 2011	9	14110	14205	95	95	0	0	0	0	
1107BA1151	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 9	Thu Mar 10 07:31:28 CET 2011	9	14117	14211	94	94	0	0	0	0	
1107BA1196	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 9	Thu Mar 10 07:31:48 CET 2011	9	14115	14209	94	94	0	0	0	0	
1107BA1119	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 9	Thu Mar 10 07:32:08 CET 2011	9	14121	14215	94	94	0	0	0	0	
1107BA1093	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 9	Thu Mar 10 07:32:28 CET 2011	9	14118	14213	95	95	0	0	0	0	
1107BA1125	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 9	Thu Mar 10 07:32:48 CET 2011	9	14118	14214	96	96	0	0	0	0	
1107BA1131	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 9	Thu Mar 10 07:36:21 CET 2011	9	14102	14194	92	92	0	0	0	0	
1107BA1350	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 10	Fri Mar 11 07:49:43 CET 2011	10	14137	14195	58	2	1	2	1	2	1
1107BA1390	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 10	Fri Mar 11 07:50:24 CET 2011	10	14185	14197	12	2	1	2	1	2	1
1107BA1382	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 10	Fri Mar 11 07:51:05 CET 2011	10	14110	14198	88	2	1	2	1	2	1
1107BA1365	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 10	Fri Mar 11 07:52:18 CET 2011	10	14088	14197	109	2	1	2	1	2	1
1107BA1386	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 10	Fri Mar 11 07:53:32 CET 2011	10	14097	14196	99	2	1	2	1	2	1
1107BA1360	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 10	Fri Mar 11 07:54:45 CET 2011	10	14092	14197	105	2	1	2	1	2	1
1107BA1359	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 10	Fri Mar 11 07:55:59 CET 2011	10	14083	14196	113	2	1	2	1	2	1
1107BA1325	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 10	Fri Mar 11 07:57:12 CET 2011	10	14094	14196	102	2	1	2	1	2	1
1107BA1335	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 10	Fri Mar 11 07:58:25 CET 2011	10	14101	14197	96	2	1	2	1	2	1
1107BA1354	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 10	Fri Mar 11 07:59:38 CET 2011	10	14104	14197	93	2	1	2	1	2	1
1107BA1191	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 10	Fri Mar 11 08:00:52 CET 2011	10	14080	14196	116	2	1	2	1	2	1
1107BA1010	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 10	Fri Mar 11 08:02:05 CET 2011	10	14072	14196	124	2	1	2	1	2	1
1107BA1009	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 10	Fri Mar 11 08:03:18 CET 2011	10	14104	14196	92	2	1	2	1	2	1
1107BA1248	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 10	Fri Mar 11 08:04:32 CET 2011	10	14092	14195	103	2	1	2	1	2	1
1107BA1026	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 10	Fri Mar 11 08:05:45 CET 2011	10	14106	14197	91	2	1	2	1	2	1
1107BA1344	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 10	Fri Mar 11 08:06:58 CET 2011	10	14098	14198	100	2	1	2	1	2	1
1107BA1008	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 10	Fri Mar 11 08:08:11 CET 2011	10	14103	14196	93	2	1	2	1	2	1
1107BA1040	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 10	Fri Mar 11 08:09:25 CET 2011	10	14071	14194	123	2	1	2	1	2	1
1107BA1331	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 10	Fri Mar 11 08:10:38 CET 2011	10	14085	14197	112	2	1	2	1	2	1
1107BA1234	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 10	Fri Mar 11 08:11:51 CET 2011	10	14057	14198	141	2	1	2	1	2	1
1107BA1039	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 10	Fri Mar 11 08:13:04 CET 2011	10	14093	14195	102	2	1	2	1	2	1
1107BA1310	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 10	Fri Mar 11 08:14:18 CET 2011	10	14084	14195	111	2	1	2	1	2	1
1107BA1147	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 10	Fri Mar 11 08:15:31 CET 2011	10	14081	14197	116	2	1	2	1	2	1
1107BA1148	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 10	Fri Mar 11 08:16:44 CET 2011	10	14074	14198	124	2	1	2	1	2	1
1107BA1146	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 10	Fri Mar 11 08:17:57 CET 2011	10	14091	14195	104	2	1	2	1	2	1
1107BA1161	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 10	Fri Mar 11 08:19:11 CET 2011	10	14077	14196	119	2	1	2	1	2	1
1107BA1153	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 10	Fri Mar 11 08:20:24 CET 2011	10	14082	14193	111	2	1	2	1	2	1
1107BA1151	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 10	Fri Mar 11 08:21:37 CET 2011	10	14097	14196	99	2	1	2	1	2	1
1107BA1196	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 10	Fri Mar 11 08:22:51 CET 2011	10	14092	14197	105	2	1	2	1	2	1
1107BA1119	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 10	Fri Mar 11 08:24:04 CET 2011	10	14112	14195	83	2	1	2	1	2	1
1107BA1093	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 10	Fri Mar 11 08:25:19 CET 2011	10	14101	14196	95	2	1	2	1	2	1
1107BA1125	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 10	Fri Mar 11 08:26:32 CET 2011	10	14099	14195	96	2	1	2	1	2	1
